[-53.68359375, 2.8914825475894346, 1.4806914735360057, 4.036349626207743, 4.6975747030391375, 1.1110172323563023, 1.2696701628836695]
[-55.302734375, 6.428930846699368, 4.296384736759758, 1.7321814832201474, 1.5819060037971993, 2.2156435591091066, 4.522670719468611]
[-54.970703125, 2.7913280591475345, 4.5319684065645065, 4.522956402971741, 1.5545830573511872, 4.8564747171609675, 5.282152411258256]
[-52.998046875, 3.1022838751015427, 2.6428625316167156, 1.3692119521970467, 0.301065499473081, 4.744522225054769, 3.7694677285145644]
[-52.87890625, 6.253161031926471, 1.3440592114464582, 2.0372238598740617, 5.8270056821411504, 2.9382038043603425, 2.0253928808295285]
[-53.017578125, 3.2042783550606493, 2.435639789701229, 3.8793045048141384, 6.176602007016419, 5.753923893210208, 2.4828728870669265]
[-53.37109375, 3.1547194146141293, 2.1674891457402703, 4.482743037629051, 4.23964252163707, 0.4144544785641896, 4.495569466258027]
[-54.095703125, 3.339995951101803, 2.8813361291422788, 0.9279525606688058, 3.1668162554768795, 5.904893895867161, 5.180425707673143]
[-54.2109375, 5.9948270273346544, 4.830322541837762, 4.998056181771346, 3.0947188666044343, 1.528400972564231, 5.97672434695337]
[-54.546875, 3.3986409633679253, 4.213741967331061, 3.1105406881947744, 1.541389025659862, 4.070558227341652, 1.3937943879929797]
[-54.08984375, 3.4257178458152633, 2.1743135683624133, 1.381320753767285, 1.5899929281243754, 4.761594536524461, 5.908571494153559]
[-53.376953125, 3.164013377011622, 1.448187679356332, 4.713830785437153, 1.2320551460847633, 1.5278030232260513, 4.164134945058322]
[-53.12890625, 6.366793369822356, 3.1617877729937334, 4.4876675112820426, 3.0365418262538517, 4.858720268279869, 1.8591430387477883]
[-53.951171875, 2.8837112827238522, 5.335129473246164, 4.519236502266665, 1.523743916167436, 6.032556380570909, 4.644262897900457]
[-55.455078125, 6.265779863998955, 1.7922964423094874, 3.035422379688631, 3.304509808801881, 3.5511612068403084, 3.0975842835336453]
[-54.326171875, 2.9712540569676014, 4.490888398495826, 1.5683183917581056, 5.525841244889322, 4.383630413986859, 1.878648878014772]
[-54.384765625, 4.852966930896473, 5.47494544525879, 1.5841110508756002, 3.979881410542402, 0.6311287552214464, 1.6386825632996493]
[-55.69140625, 6.471601969398091, 4.292548554059905, 6.035529688451514, 4.70471850483049, 1.7942154798897447, 1.5086290352836709]
[-55.400390625, 3.4569521009510367, 4.43476932445499, 0.347851079593774, 4.711886474987654, 1.6353777884390919, 1.5348080156721882]
[-53.47265625, 6.316971490818998, 0.5792240740517263, 1.3695512743735925, 4.487713038864068, 1.0352875236497963, 4.841810314756544]
[-52.505859375, 6.225220897462387, 3.472047072990135, 4.113582619590955, 6.0253942665042, 3.179530254966382, 2.2062061108303266]
[-54.626953125, 3.050158476844521, 2.88297572561769, 1.386001634033827, 3.1817125158908732, 0.9405060659525608, 1.9215110914867093]
[-53.42578125, 6.21754891220004, 0.7525454238900829, 4.741889272727045, 4.074733526039091, 4.055939322475982, 4.93648364698736]
[-53.701171875, 3.315283560298934, 2.729933857000894, 1.313162890210233, 6.307134942582259, 0.388197685030468, 5.069349396933689]
[-55.25, 3.0966994846944464, 2.061548786990585, 6.039012660538925, 3.035056032915073, 3.871703486469828, 3.153129435946113]
[-54.51953125, 2.821011949563389, 4.92435080173266, 3.715313226162214, 4.73277202037404, 2.539494367770779, 1.6288836866129663]
[-53.89453125, 0.30141360641899506, 5.141940004137817, 4.5366439736521595, 3.1244753346958407, 1.8226584864801696, 0.7028078549130415]
[-53.80078125, 3.1693458060359347, 1.8969419691532612, 1.4893256253035352, 0.07644698415546133, 1.733523854052597, 1.1910406790986203]
